í	P RX RPX ADV ADVR RP
þeirri	PRO-G D-D PRO-D
lík	ADJ-A ADJ-N NS-A N-N ALSO-TTT NS-N N-A ADJ22
líta	VB VBPI
lauslega	ADJ-A ADV
rætt	VBN VAN
kalla	VB VBPI VBI
ce	N-N
þótt	P ADV VBN C
k	N-N NPR-N
skotar	NPRS-N
che	N-N N-A
q	N-N
tek	VBPS VBPI
báða	Q-A
þenna	VB ADJ-A NS-A D-A ADJ-D N-A
hvorn	WQ-A Q-A Q-N WPRO-A
sjálfan	N-N PRO-A
vöxt	N-A
höfuðstafur	N-N
ritka	VBPI
$ka	NEG
höfuðstafi	NS-A
stærri	ADJR-D ADJR-G ADJR-N ADJR-A
vers	N-G NS-A N-N NS-N N-A
upphafi	N-D
höfuðstaf	N-A
hefur	HVPI N-N HVPS VBPI
lægist	VBPI VBDS
all	ADV FW
fjartekið	ADJ-A
vaxtar	N-G
stendur	VBPI
grísku	ADJ-N N-D
kappa	N-G NS-G NS-A N-D N-N N-A
jarteinir	NS-A NS-N VBPI
.xx.	NUM-N
tölu	N-G N-A N-D
cc	NUM-A N-A
aðrir	OTHER-N NPRS-N PRO-N OTHERS-N
hinir	PRO-N D-D D-N
smærri	ADJR-A ADJR-D ADJR-N
höfuðstafir	NS-N
vorri	PRO-G PRO-A PRO-N PRO-D ADJ-D
tíræð	ADJ-A
tvö	NPR-A NUM-A NUM-G NUM-D NUM-N
hét	VBDI
fyrst	ADJ-A P ADJS-N C ADJ-N ADV ADVS
heiti	NS-A N-D N-N VBPS NS-N N-A VBPI
ecc	N-N
siti	VBDI VBPS
sogört	ADV
&gört	DAN
næsta	ADJ-A ADJS-N ADJS-D ADJS-G ADV ADVR ADJ-G ADJS-A ADVS
kverkar	NS-A NS-N
tekur	VBPI
viðbland	N-A
vinveittar	ADJ-A
samfarir	NS-A NS-N
sínar	PRO-N PRO-A
báðum	VBDI Q-D
eng	N-N N-D
	N-A
hringur	N-N NPR-N
hriur	N-N
færri	ADJR-N QR-D ADJR-A QR-N ADJR-D QR-A
brugðið	VAN-A VBN VAN
vaxa	VB VBPI
þverra	VB
skapast	VB
x	NUM-A ADJ-N N-D NUM-G N-N NS-N NUM-N
z	N-N
&	N-N CONJ
~	N-N
þarfnast	VB VBPI
þvíað	P PRO-D
$að	P C
einka	ADJ-A FP-A ADJ-N FP-N
hafðir	HAN HVDI
stundum	NS-D ADV VBPI N-D
samsettur	VAN
samsettan	VAN-A
láta	VB VBPS VBPI
orðs	N-G
samstöfunar	N-G
grikskur	ADJ-N
grikskum	ADJ-D
aðeins	FP-A FP ADV FP-D
skynsamlega	ADJ-A ADV
vora	VB NS-G PRO-N PRO-A
hafður	HAN
séka	VBPI
fulltings	N-G
settir	VBDI VBDS VAN
deleth	NPR-D
hebreskum	ADJ-D
ritnum	VAN
ד	N-N
sade	N-N
צ	N-N
sjálfur	PRO-N NPR-N PRO-N-1
hebreskur	ADJ-N
hebresk	ADJ-N
vaða	VB VBPI
oft	ADV
latínunni	N-D
nauðsynja	NS-G
sakir	N-G P NS-G NS-A NS22-A NS-N N-A
ellegar	ADV ADVR CONJ
vildi	VBDI MDDI MDDS MD VBPI VBDS
sinnum	NS-D P VBPS
ofvallt	ADV
stafaðir	VAN
þ	PRO-N N-N
síst	ADV ADJS-N QS ADVS
eið	N-A
titull	N-N N-A
skyndingar	N-G
rits	N-G
minnkunar	N-G
ýmsa	Q-A PRO-A
vaxinn	VBN VAN
˜	N-N
kannka	VBPI
ráð	VBI NS-A N-D N-N NS-N N-A
lítil	Q-A Q-N ADJ-N ADJ-A
bindi	VBPS N-D
titli	N-D
tilfyndilegt	ADJ-N
auðskillegt	ADJ-N
nokkra	Q-G Q-A
titan	N-N
sól	N-N N-A N-D
þaðan	ADV
titulus	N-N
kveðum	VBPI
lýsir	VBPS VBPI
myrkt	N-N ADJ-N
þorn	N-A
the	N-A FW
samda	VAN-A
mark	N-N N-A NPR-N
reit	VBDI N-A N-D
snemma	ADV
síðar	ADJ-A ADV ADVR ADJR-N
síðast	ADVS
fundinn	N-A VAN
titul	N-A
lét	VBDI
fylgja	VB MD VBPI
líkir	ADJ-N VBPI
thes	N-G
hvergi	WADV+Q WPRO-N Q Q-N Q-ADV ADV ADV+Q Q+WADV Q+ADV WADV
æxla	VB
skyndilega	ADV
mælt	VAN-A VBN VAN
höfuðstafanna	NS-G
rangt	ADJ-A ADV ADJ-N
illa	ADJ-A ADJ-N ADV ADJ-D ADJ-G
hvorgi	Q+ADV Q-N Q+WADV CONJ
sagði	VBDI VBPI
veit	BEN VAN VBPI VBI
höggst	VBPI
ræður	N-A NS-A NS-N VBPI
samfellda	ADJ-A
segir	VBPS VBPI
auka	VB N21 VBPI
jafnan	ADJ-A FP ADJR ADV ADVR
kveðk	VBPI
$k	NEG PRO-N
lítt	Q-A Q-G Q Q-N ADV
ræð	VBPI
síðan	P ADV
kveði	VBPI
jafnmjög	ADVR+ADV
skilur	VBPI
engar	Q-A Q-N
þykist	VBPS VBPI
seinn	ADJ-N ADJ
bragði	N22 N-D
ella	ADV CONJ
mundu	VBDI MDDI MDDS VBI MD MDPI VBDS
fífla	VB
spakara	ADJR-N
þegði	VBDI VBPS VBDS
bráðafangs	N-G
nokkru	PRO-D Q-D
ljóslegar	ADVR
færð	VBPI VAN
skilningar	N-G NPR-G
be	N-N
ubi	NPR-N
secr	ADJ-N
sekr	N-N
ho	ADJ-N
do	VBDI
hodo	N-G
afarar	N-G
þagat	ADV VBN VAN
ol	N-N
frame	N-N ADV
uina	VB N-N NS-G
crapa	ADJ-A N-A
huer	WPRO-N
fús	ADJ-N
sceót	ADV ADJ-N
bókstafa	NS-G
ube	NPR-N
manns	N-G N-A
sęcr	N-N
skógarmaður	N-N
sękr	N-N
ílát	N-A N-N NS-A
hǫ	ADJ-N
hölgatröll	NPR-N
dó	VBDI
heyrði	VBDI VBPS VBDS
hǫdo	N-G
þór	NPR-A NPR-D NPR-N
bar	VBDI N-A VBPI
hverinn	N-N N-A
betra	VB ADJR-N ADJR-A ADJR-G ADVR ADJR-D
einu	ONE-N FP-N ONE-D FP-A ONE-A FP-D ONES-N
stýrimannsins	N-G
þiljurnar	NS-A
byggir	VBDI VBPI VBDS
mestur	QS-N
guðs	N-G NPR21 NPR-G NPRS-G
mest	Q-A ADJS-N QS-A QS-G MS-N Q-N ADV QS QS-N ADJS-A ADVS
kirkju	N-G N-A N-D
fái	MDPS VBPS MDPI
leið	VBDI VBI ADJ-N N-D N-N N-A VBPI VAN
huęr	Q-N
karlmaður	N-N
skyldu	VBDI N-G MDDS MDPS N-D MD N-A
munu	MD MDPI VBPI
góðra	ADJ-G
verka	VB NS-G N-D
hylli	N-G N-A N-D
eður	CONJP CONJ C
hveregi	WD-N
nytsemi	N-G N-A
kenna	VB VBPS VBPI
lítillátur	ADJ-N
fróðleiksástinni	N-D
litla	Q-A ADJ-A Q-G ADJ-N Q-D Q-N ADJ-D
skynsemi	N-N N-A N-D
öngva	Q-A PRO-A Q-D
hinnar	PRO-G D-G
kapitulum	NS-A N-N NPR-N FW N-A
vandlega	ADJ-A ADV
bæti	N-A VBPS VBPI
meti	VBPS
viðleitni	N-N N-A N-D
várkunni	VBPS
ókænsku	N-A N-D
uns	P
fær	MDPS VBI ADJ-N VBPI MD MDPI
líkar	ADJ-A ADJ-N ADJR-A NS-N VBPI
fögnuður	N-N
heims	N-G
hæstur	ADJS-N
fagnar	VBPI
engla	NS-A NS-G
tilkvomu	N-A N-D
dauðastundu	N-D
sinni	PRO-A N-D N-N PRO-D N-A
þjónusta	N-N NS-N
kennimanna	NS-G
kennimannanöfn	NS-A
vígslur	NS-A NS-N
ólærðum	ADJ-D
skyldir	MDDS ADJ-N NS-A VBPI VAN
þjóna	VB NS-A NS-G VBPI
guði	NS-D NPR-A NPR-D NS-A N-D NPR-G
skapera	N-G NPR-D N-D N-A NPR-G
hátíðum	NS-D
tvinnri	NUM-D
þjónustu	N-G N21-A N21-G N-D N-A
veita	VB VBDI VBPI
tíðagjörð	N-A
heyrn	N-N N-A N-D
yður	PRO-N PRO-D PRO-A
slíka	SUCH-A
hverrar	Q-G WD-G WPRO-G
hátíðar	N-G
gjör	DAN DOPI VBI DOI ADV ADVR DON
bókum	NS-D
reka	VB N-N N-A VBPI
erindi	NS-D NS-A N-D N-N NS-N N-A
yðvart	ADJ-A PRO-N PRO-A
fyr	P N-N ADV ADVR RP ADVS
bænum	NS-D N-D
settar	ADJ-N VAN
þjónasta	N-N
boðin	NS-N VAN
helgum	NS-D ADJ-D NPR-D VBPI
tíðum	NS-D ADJ-D ADV
skulum	MDPS MDPI
kynna	VB NS-G
miskunn	N-N N-A N-D
veitt	VBN VAN
burð	N-A N-D
hérvist	N-N N-A N-D
písl	NS-D NS-A N-D N-N NS-N NPR-N N-A
upprisu	N-G ADJ-D N-A N-D
dauða	N-G ADJ-A ADJ-N N-D N-N ADJ-D N-A ADJ-G
skipun	N-N N-A N-D
margfaldri	ADJ-D ADJR-N
jarteinum	NS-D
fylgdi	VBDI VBDS
ættim	VBDS
boðorð	N-A N-N NS-A NS-N
skipim	VBPS
athæfi	N-N N-A N-D
megim	MDPS MDPI
farsælu	ADJ-D N-A
nýta	VB
kristur	NPR-N
boðið	VAN-A N-N N-A VBN VBPI VAN
séim	BEPS
vanbúnir	ADJ-N
hvorrar	Q-G WQ-G WD-G
fremjum	VBPI
guðsþjónustu	N-G N-A NPR-G NPR-A
eg	NEG NPR-A N-N PRO-N NS-N NPR-N
tíndar	VBN
hvoru	PRO-D Q-D
auðsýnst	ADJS-N
mállýsku	N-A N-D
ér	N-N PRO-N NS-N
kunnuð	MDDI
jamt	ADV
þurfum	VBPS VBPI
hlut	N-N N-A N-D
einkum	FP ADV
yðvarrar	PRO-G
vorkunnar	N-G
færið	VBDS VBPI VBI
áleiðis	ADV
vildum	MDDI MDDS
þurftar	N-G N22-G
finnið	VBPS VBPI
sanna	VB ADJ-A VBI ADJ-N D-A ADJ-D VBPI ADJ-G
málstaði	N-D
öllu	PRO-D Q-D
orðfimlega	ADV
farið	VBI N-N VBPS VBN VBPI VAN
skörulega	ADJ-A ADV
vitum	NS-D VBPI
ofvalt	ADV
mælum	VBPI VBI
ór	ADJ-A P PRO-A RPX PRO-N PRO-D RP
búnir	VBN VAN
vilið	MDPS VBPS MDPI VBPI
kenningu	N-A N22-D N-D
hugþekklega	ADV
lítillátlega	ADV
forkunnarorðum	NS-D
framfærð	VAN
drottinn	NPR-A N-N N-A NPR-N
dýrst	ADJS-A ADJS-N
virða	VB VBPI
þekkist	VBPI
snilld	N-A N-D
mikilli	ADJ-D Q-D
fram	RP ADV P
túlkað	VBN VAN
assumptio	FW
sancte	FW
marie	NPR-D NPR-G FW
uppnumning	NPR-G
heilagrar	ADJ-G NPR-G
maríu	NPR-A NPR-D NPR-G
in	ADV FW D-A D-N
helga	VB NPR-A ADJ-A NPR-D D-G ADJ-D VBI ADJ-N NPR-N ADJ-G NPR-G VBPI
mær	N-N
maría	NPR-D NPR-N
móðir	ADJ-N NS-A N-D N-N N-A
drottins	NPRS-G ADJ-G NPR-G N-G
ins	N-G ADJ-G D-G
besta	ADJ-A ADJS-N ADJS-D ADJS-G ADV ADJS-A ADVS
kyns	N-G
komin	VBN VDN VAN
abraham	NPR-A NPR-D N-D NPR-N NPR-G
kyni	N-D
davíðs	NPR-G
konungs	N-G
inir	D-N
nánustu	ADJS-G ADJS-A ADJS-N ADJS-D
frændur	NS-A NS-N NPR-N
hennar	PRO-A PRO-G D-G
vóru	VBDI BEDI
réttlátir	ADJ-N
kraftalán	N-A
auralán	N-A
heimi	N-D
kunni	VBDI MDDI MDPS VBPS VBDS
góðs	ADJ-G
ills	ADJ-G
lagði	VBDI
ást	Q-A N-D N-N N-A VBN
ávallt	ADV
hugði	VBDI VBDS
spámannabókum	NS-D
nekkveru	Q-D
góðu	ADJ-D ADJ-A ADJ-G ADJ-N
verki	NS-A N-D
kvenna	NS-G
hreinlífi	N-N N-A N-D
nam	VBDI
kenningum	NS-D
glíkti	VBDI
englum	NS-D NPRS-D
megu	MDPS MDPI VBPI
góðir	ADJ-N
bæri	VBDS
krist	NPR-A NPR-D
dýrlegra	ADJ-G ADJR-N
vegur	NPR-N N-N VBPI
bestu	ADJS-G ADJS-A ADJS-N ADJS-D
glíkja	VB VBPI
drottin	NPR-A NS-A N-A
vorn	PRO-N PRO-A
líf	N21 N-N N-A NS-A
helgara	ADJR-N
segja	VB VBPS VBPI
tókst	VBDI
meira	QR-G QR-N ADJR-A QR-D ADJR ADVR QR QR-A
hendur	NS-A NS-N
hana	INTJ N-A PRO-A
framar	ADJR-N ADJR ADV ADVR ADVR-N
ná	VB VBPI FW
verkum	NS-D
verk	NS-A N-D N-N NS-N N-A
gera	DOPS DOPI DO DODI
liðu	VBDI NS-A N-A
gjörði	VBDI DOPS DOPI DODS DODI VBPS
hungruðum	ADJ-D
fæðslu	N-G N-A N-D
þyrstum	ADJ-D
drykk	N-A N-D
fæddi	VBDI VAN VBDS
brjósti	N-D
klæða	VB NS-G VBPI VAN
kalnir	VAN
klæddi	VBDI
son	NPR-A N22-N N-N NPR-N N-A
holdi	N-D
reifum	NS-D
klæðum	NS-D VBI
vitja	VB VBPI VBI
myrkvastofum	NS-D
fyrdæmdir	VAN
ofríki	N-G N-A N-D
vondra	ADJ-G
manna	VB NS-G
flæði	VBDI N-N
undan	P ADV RP
heródes	NPR-D NPR-G NPR-N
egiptalands	NPR-G
meðan	P ADV
speki	N-G N-N N-A N-D
gæsku	N-G N-A N-D
heilagra	ADJR-G ADJ-G ADJR-N
henni	PRO-D N-A
hluti	N-A N-N NS-A
virti	VBDI
lítils	Q-G ADJ-G
lítillátari	ADJ-N ADJR-D ADJR-A
dýrð	N-N N-A N-D
mikils	Q-G ADJ-G
virtir	VAN
píningar	N-G NS-A NS-N
vondum	ADJ-D
sakar	N-G NS-A NS-N N-A VBPI
pví	PRO-D
helgir	ADJ-N NS-N
tóku	VBDI
líkami	N-A N-N NS-A N-D
önd	NPR-A N-D N-N NPR-N N-A
pínd	VAN
augum	NS-D
píning	N-N N-A NPR-N
markar	VBPI
glíkindum	NS-D
sár	ADJ-A ADJ-N NS-A N-N NS-N N-A VBPI
sýn	VBI N-D PRO-N N-N N-A
einkason	N-N N-A
píndan	VAN-A VAN
getinn	VAN
anda	N-G NPR-A NPR-D NS-G NS-A N-D N-A NPR-G VBPI
vissi	VBDI VBPS VBDS
guðdóm	NPR-A N-A
líkam	N-G NS-A N-D N-N N-A
tók	VBDI
þarS	ADV
fellur	VBPI
mein	N-G ADJ-A NS-A ADJ-N N-D N-N NS-N N-A
gjört	DAN DAN-A DAN-TTT DON VBN VAN
barni	N-D
syndum	NS-D N-D
sjálfum	PRO-D
kost	ADV21 NPR-A N-A N-D
unni	VBDI VBPS VBDS
helgari	ADJ-D ADJ-N ADJR-D ADJR-N
sonur	N-N N-A NPR-N
vilja	VB N-G MDDI N-D VBPS VBPI MD N-A MDPI
allar	Q-A Q-N Q-D
sjálfri	PRO-D
öndu	N-D
varð	RDDI
sárara	ADJR-A ADJ-N ADVR ADJR-N
postulum	NS-D
varðveitti	VBDI VBDS
hag	N21 N-A N-D
jóan	NPR-A N-N NPR-N
postuli	N-N NPR-N N-D
systursonur	N-N
bauð	VBDI
hékk	VBDI
krossinum	N-A N-D
$inum	D-D
móður	N-G ADJ-A NPR-A ADJ-N N-D N-N NPR-N ADJ-G N-A
borinn	VAN-A VAN
píndur	VAN
sté	VBDI
himna	NPRS-G NPRS-A NS-A NS-G
fór	VBDI N-N VBPI21
milli	P ADV
aldregi	ADV ADJ-N
fyrnast	VB VBPI
stórmerki	N-A N-N NS-A NS-N
lífi	N-N N-A N-D
æðra	VB ADJ-A ADJR-N ADJ-N ADJR-A ADJR-G ADJR-D
vondir	ADJ-N
margt	Q-A Q-N Q-NSNSP D-N
nái	VBPS
æðri	ADJR-G ADJR-A ADJR-D ADJR-N
veitir	VBPI
miskunnar	N-G N-N NS-A VBPI
hingaðkomu	N-A N-D
sonar	N-G NPR-G
síns	PRO-G
höfum	NS-D VBI HVPI VBPI HVPS MDPI
hlotið	VBN
gjörðist	VBDI DODI
verð	BEN RDPI ADJ-N N-N N-A
leysti	VBDI VBPS VBDS
blóði	N-D
helvítis	N-G NPR-G
kvölum	NS-D
jafni	N-N ADJ-N VBPS
návistu	N-G N-A N-D
hafða	VBDI HVDI HVN HVDS VBPI
guðdóminn	N-A
náðu	VBDI
framast	ADJS VB ADVS
sáu	VBDI
heyrðu	VBDI VBI VAN-D VBDS
föruneyti	N-N N-A N-D
áttu	VBDI VBPI
mat	VBDI N-A N-D
svefn	N22 N-N N-A
náði	VBDI VBPS VBDS
mánuður	N-A N-N NS-A NS-N
kviði	N-D
líkamlegt	ADJ-A ADJ-N
hlutir	NS-N
urðu	VBDI RDDI N-D
dómum	NS-D
drottni	NPR-D VBPS N-D
órum	NS-D PRO-D
nálægstir	ADJS-N
etan	N-N
lagður	VAN
klæði	NS-D N22-A NS-A N-D N-N NS-N N-A VBPI
slíku	SUCH-D PRO-D
marka	VB N-G NS-G VBPI
heilög	ADJ-A ADJ-N
ævi	N-G N-N N-A N-D
þjónað	VBN VAN
glíkari	ADJR-N
atferð	N-A N-D
samvistu	N-G N-A N-D
luktan	VAN-A
líkama	N-G N-A N-D
jarðlegir	ADJ-N
megum	NS-D MDPS MDPI
hug	N-A N-D
koma	VB VB-1 N-N VBPS VBPI
himneskum	ADJ-D
hlutum	NS-D VBDI D-D
takim	VBPS
jarðlegum	ADJ-D
ið	C D-N NS-A PRO-N N-N D-A N-A
andlega	ADJ-A ADJ-D ADJ-N ADV ADJ-G
skín	VBPI
gler	N-N N-A
heiði	NPR-A N-A N-D
glerið	N-N N-A
lýsist	VBPI
hitnar	VBPI
sólunni	N-D
geisli	N-N NPR-N
gegnum	P ADV RPX
lýsi	N-D N-N VBPS N-A VBPI
hita	VB N-G N-A N-D
glerinu	N-D
sólin	N-N NPR-N
$in	D-D D-A D-N
merkir	VBPI
ina	NS-A N-A D-A
helgu	NPR-A ADJ-A NPR-D ADJ-D NPR-G ADJ-G
geislinn	N-N
iesum	NPR-A
christum	NPR-A NPRS-A NPR-N FW
jafnbjört	ADJ-N
tekst	VBPI
guðdómurinn	N-N NPR-N
heill	INTJ ADJ-N N-D N-N ADJ-D N-A
óskaddur	ADJ-N
krafti	N-D
himnum	NS-D NPRS-D
tæki	N-N VBPS VBDS
manndóm	N-A
jörðu	N-A N-D
hreint	ADJ-A ADV ADJ-N
gagnsætt	ADJ-N
himneskt	ADJ-A ADJ-N
hreinan	ADJ-A
líkamleg	ADJ-N
munúð	N-N N-A N-D
kenndi	VBDI VBDS
munúðarinnar	N-G
$innar	D-G
léreft	N-N N-A
skorið	VBN VAN
mátti	VBDI MDDI
maklega	ADJ-A ADV
hreinlífri	ADJR-N
hreinna	ADJR-A ADJR-N
gagnsærra	ADJR-N
smíði	N-N N-A N-D
átti	VBDI VBPS ADJ-N VBN
meyju	N-D
hreinlíf	ADJ-N
lit	ADJ-N N-A N-D
geisla	N-G NS-A N-A N-D
gull	NS-D NS-A N-N NS-N N-A
silfur	N21-D N21 N-N N-A
sólskini	N-D
margar	Q-A Q-N ADJ-N
konur	NS-A NS-N NS22-A
dýrlega	ADJ-A ADV ADJ-D
gjörsemar	NS-N
verðar	N-G ADJ-N
sankta	ADJ-D ADJ-N
skína	VB VBPI
fagurt	ADJ-A ADV ADJ-N ADJ22
álits	N-G
reyna	VB VBPI
gleri	N-D
gulls	N-G
litur	N-N
silfurs	N-G
fegurstu	ADJS-N ADJS-D
litir	NS-N VBDS
dýrlegstu	ADJS-N
kraftar	N-G NS-N
vissu	VBDI N-G N-D ADJ-D N-A VBDS
góðgerning	N-A
bjartari	ADJR-D ADJR-N
hvítt	ADJ-A ADJ-N
hreinst	ADJ-N
skírst	ADJ-N
englar	NS-N NPRS-N
hreinir	ADJ-N
öngum	NS-D Q-D
saurgað	VBN VAN
öngu	Q-A N-A Q-D N-D
glíking	N-A
guðdómsbirtinnar	N-G
geislanum	N-D
slíkt	PRO-N SUCH-N SUCH-A
manndýrð	N-A
aukahlut	N-D
mannlegt	ADJ-A ADJ-N
manndóminn	N-A
skapað	VBN VAN
öndverðu	ADJ-A ADJ-N ADJ-D
manni	N-D N-N N22-D NPR-N N-A
getast	VB
geisliNN	N-N
birti	VBDI N-G N-D N-N VBPS N-A
sólskins	N-G
gleriNU	N-D
jesús	NPR-A NPR-D ADJ-N NPR-N NPR-G
lítillæti	NS-D N-G N-D N-N NS-N N-A
grandaði	VBDI VBN VBDS
ofmetnuður	N-N
kvaðst	VBDI
lítillætis	N-G
notið	VBN VBPI
mikla	VB Q-A ADJ-A Q-G ADJ-N Q-D Q-N ADJ-D N-A
flestu	QS-N QS-D QS-A QS-G
hógvær	ALDJ-N ADJ-A N-N ADJ-N
uppburðum	NS-D
nauðsynjum	NS-D
sætti	VBDI VBDS
andlát	N-A
staddir	ADJ-N VBN
postular	NS-N
andaðist	VBDI VBDS
skiptist	VBDI VBPS VBPI VBDS
landa	N-G N-A NS-G N-D
sögum	NS-D
vitrast	VBN VBPI
andláti	N-D
ljósi	N-D
hjá	RP ADV RPX P
himneskan	ADJ-A
ilm	N-A N-D
fagran	ADJ-A
söng	VBDI N-A N-D
þræla	NS-A NS-G
sinna	VB PRO-G NS-G PRO-A VBPI
hversu	WADJ ADV WADVP QADV WADV
sinnar	PRO-G
drottning	N-N N-A NPR-N
omnium	FW
sanctorum	FW
hefði	HVPI HVDS HVDI
haldin	ADJ-N VBN VBN-A VAN
göfga	VB ADJ-A VBPI
föður	N-G NPR-A N21 NPR-D N-D N-A NPR-G
trúa	VB N-N VBPI
gegn	P ADV ADJ-N
allri	Q-D
sén	VAN
heyrð	VAN
máttu	MDDI MDDS MDPI
standast	VB VBPI
líkamur	N-N NS-N
fannst	VBDI VBN VBPI
hyggja	VB IP-INF N-N VBPI
upp	P RP-2 ADV21 ADV RP
verið	BEN BE RDN BEI BEPI VBN VBPI VAN
numin	VAN
grafinn	VAN
dal	N-A NPR-D N-D
vallis	NPR-N
jósafat	NPR-N
kirkja	N-N NPR-N
dýrleg	ADJ-A ADJ-N
vegs	N-G
tóm	N-A N-N ADJ-N ADJ-A
fundin	VAN
gröfin	N-N
hafin	VAN
fylki	N-A N-D
lúta	VB VBPI
jeronimus	NPR-N
prestur	N-N
grafin	VAN
víst	ADJ-A ADJ ADJ-N ADJS ADV ADVS
líkams	N-G
litlu	ADJ-A Q-A ADJ-N Q-D Q-N ADJ-D ADJ-G
fal	VBDI
syndgir	ADJ-N
hátíð	N-N N-A N-D
uppnumningar	NS-G
mikinn	Q-A Q-N ADJ-A
fögnuð	N-A
himni	N-N NPR-D N-D
iðrast	VB VBPI
synda	VB N-G NS-G NS-A VBPI
mikill	Q-N ADJ-N
þangað	ADV
kom	VBDI VBDI-TTT VBI
skylt	ADJ-A N-A ADJ-N VAN
fagna	VB VBPI
hjálpa	VB VBPI VBI
dýrka	VB VBPI
dýrkar	VBPI
réttlega	ADV
myndir	MDDS NS-A NS-N VBPS VBPI
metur	VBPI
góðgerninga	NS-G
banna	VB NS-G VBPI
munúðir	NS-A
rangar	ADJ-A
ræddum	VBDI
heilagleik	N-A N-D
mætti	VBDI MDDS MDPS N-D MD MDPI VBDS
skiljast	VB VBPI
trúum	ADJ-D VBPS VBPI
vorkunnlátari	ADJ-N
betri	ADJR-N ADJR-A ADJR-G VBPS ADJR-D VBPI
bæna	NS-G
huggæði	N-N NS-A
hugabestir	ADJS-N
glíkastir	ADJS-N
árnaðarorðs	N-G
óhræddir	ADJ-N
áheits	N-G
þyki	VBPS VBPI
sóttum	NS-D VBDI N-D
líkamlegum	ADJ-D
meinum	NS-D VBPI N-D
reynist	VBPS VBPI
áheiti	N-D
beðin	VAN
nauðsynlegra	ADJ-G ADJR-A
rækt	VAN N-A VBN N-D
kunnim	MDPS VBPS
biðja	VB VBPI
?	, .
biðjum	VBPS VBPI VBI
hverfi	NPR-A VBPS
værim	BEPS BEDS
viljum	MDPS MDPI VBPI
mesta	QS-D QS-A ADJS-N QS-G QS-N
upphaf	N-N N-A NS-N N-D
vorra	N-G PRO-G PRO-A NS-G PRO-D ADJ-G
gefi	VBPS VBI
vit	N-N N-A N-D VBI
verðir	RDPS ADJ-N ADJR-N
andlegir	ADJ-N
líkamlegir	ADJ-N
þiggja	VB VBPI
himneska	ADJ-A ADJ-N ADJ-D ADJ-G
jarðleg	ADJ-A ADJ-N
auðæfi	NS-A N-D N-N NS-N N-A
ástar	N-G NS-A NS-G
vegsemdar	N-G NS-G
dominus	NPR-D NPR-N FW
sýndi	VBDI VBPS VBDS
volaðir	ADJ-N
hlýðinn	ADJ-N VBN VAN
fóstra	VB N-G NS-G N-D N-N N-A VBPI
vann	VBDI
löngum	NS-D ADJ-D ADV VBPI
degi	N-A N22-D N-D
kvöddu	VBDI
kominn	VAN-A VBN VBN-A VAN
heim	ADV N-A
-	P , .
sporgöngumaður	N-N
gerast	VB DOPI DO VBPI
taki	VBI VBPS N-D
hluta	VB N-G NS-G NS-A N-D N-A
hafna	VB NS-G VBPI
eftirlífis	N-G
námgjarn	ADJ-N
kenninga	N-G NS-G
ófróðari	ADJR-A
fremja	VB VBPI
kennir	VBPI
öðlast	VB VBN
æðsta	ADJS-G ADJS-A ADJS-N ADJS-D
lán	N-N N-A NS-A N-D
vert	ADJ-A VBI ADJ-N RDI BEI ADJ22 VAN
líkamlegar	ADJ-N
ærið	ADJ-A ADV ADJ-N
guðspalli	N-D
taldi	VBDI
nekkver	N-N Q-N
"	" ,
sæll	ADJ-N
kviður	N-N
brjóst	N-N N-A NS-N NS-A
sóst	VBDI
svaraði	VBDI VBDS
hví	WADVP WPRO-D WADV
síður	Q NS-A ADJ-N QR-N QR ADVR QR-A
sælir	ADJ-A ADJ-N
varðveita	VB VBPI
þessi	D-D N-A D-A D-N
horfa	VB VBPI
heyrt	VBN VAN
varðveitt	VBN VAN
greint	ADJ-A VAN-A VBN VAN
sérhvort	Q-A
verðleik	N-G N-A N-D
laun	NS-A N-D N-N NS-N N-A
verðleiksins	N-G
jafnframarla	ADV
náð	N-D N-N N-A VBN VAN
gabríel	NPR-N
eyrum	NS-D NPRS-D
helgasta	ADJS-A ADJS-N
hirðarnir	NS-N
sögðu	VBDI VAN-D
austurvegskonungarnir	NS-N
mæltu	VBDI VAN-D
varveitti	VBDI
kenningar	N-G N-A NS-A NS-N
lífskenningar	NS-A
skildi	VBDI MDDI MDDS NS-A N-D
minngari	ADJ-N
lok	N-A N-N NS-A NS-N
efna	VB NS-G
verðleikur	N-N
móti	P M-D N-D ADV VBPS N-A
himins	N-G NPR-G
jarðar	N-G NS-A NPR-G
mælti	VBDI VBDS
guðspjalli	NPR-D N-D
ljóslega	ADV
megið	MDPS MDPI
sæl	ADJ-A ADJ-N
góða	N-G ADJ-A ADJ-D ADJ-N N-D ADJ-G N-A
kostum	NS-D VBPI VBI
bræður	NS-D NS-A NS-N N-D
glíkjast	VB
inni	P D-D ADV N-D
góðri	ADJ-D
heilagri	ADJ-N ADJR-A ADJR-G ADJR-D ADJ-D
námgirni	N-D
hófsemi	N-G N-N N-D
gjörir	DOPS DOPI DOI DODS VBPI VBDS
árnaðarorð	NS-A N-A
fullting	N-N N-A VBI
freistni	N-G N-N N-A N-D
fjandans	N-G NPR-G
$ns	D-G D-A
himinríkis	N-G NPR-G
ráðnu	VAN-D
góðfýsi	N-G N-N N-A N-D
efla	VB VBPI
góðgerningur	N-N
lúkast	VB
hafim	HVPS
hafið	HVDI HVPI HVI N-N NPR-N HAN HVPS N-A VBN VAN
